Mode,NormedSpeed
None,0.5139519758447352
None,0.5145826721903483
None,0.5162892385588932
None,0.5176346231735155
None,0.5173095267557558
None,0.5145762897396974
None,0.5095175111421425
None,0.5030055745965916
None,0.4964040989280163
None,0.49110326322336806
None,0.4880471567437718
None,0.48741375914630003
None,0.4885560967073007
None,0.49022426577420947
None,0.49099255386441026
None,0.48974623182789906
None,0.4860623733878712
None,0.480355126649747
None,0.4737359519010857
None,0.4676362430971873
None,0.46332055082874785
None,0.46145587241304875
None,0.46188350658204846
None,0.4636712120810279
None,0.46542820056074286
None,0.4657761675127004
None,0.46381647099753426
None,0.45943476534661587
None,0.45333951259059313
None,0.44682113806995927
None,0.44131349808853304
None,0.4379065457773763
None,0.43697575680614925
None,0.4380543042634432
None,0.43999155451829886
None,0.4413441663843942
None,0.44086696665393155
None,0.4379367505650994
None,0.43276482353922757
None,0.4263258102362285
None,0.42002667979718544
None,0.4152283155025994
None,0.41278223373394884
None,0.4127400910541115
None,0.41433503174065106
None,0.41624157824033176
None,0.4170260176822438
None,0.4156343101715716
None,0.4117515620145031
None,0.40591055621795047
None,0.3993120136108249
None,0.3934172563382365
None,0.3894514471010226
None,0.3879861944926404
None,0.3887435724949655
None,0.39068852544666394
None,0.39237869909424977
None,0.3924532409112157
None,0.3900948230416943
None,0.38530817934225353
None,0.3789207735172115
None,0.37230563826537827
None,0.3669208036276787
None,0.3638219146855536
None,0.363313427611922
None,0.3648561739873997
None,0.3672613521281939
None,0.36910312490164027
None,0.36920746299666646
None,0.3670492126471608
None,0.3629214221262244
None,0.3578197885546952
None,0.35308365507825923
None,0.3499193970228285
None,0.34897312331365177
None,0.35010300575634834
None,0.3524326553762232
None,0.35466927024150086
None,0.3555773631450144
None,0.35444294432694967
None,0.35136382215936135
None,0.3472595673434202
None,0.3435903644905646
None,0.3418749161507407
None,0.3431690412883282
None,0.34768360008071336
None,0.35467625299506206
None,0.36266057357976267
None,0.36986866604816837
None,0.37481616705374127
None,0.3767814023422566
None,0.37603683405308624
None,0.3737525936185515
None,0.37160172665534463
None,0.3711977531907693
None,0.37355284794269167
None,0.37873931065966365
None,0.38586931113874123
None,0.3934005757371901
None,0.3996648700692812
None,0.4034395212911377
None,0.4043662447961021
None,0.4030722425689495
None,0.4009493116217596
None,0.3996636815935282
None,0.40056272830400724
None,0.404182397413451
None,0.4100275574913856
None,0.4167064856111739
None,0.42238054416919957
None,0.4253814233610183
None,0.42478831890569185
None,0.4207672360717081
None,0.4145519382650516
None,0.4080655904903305
None,0.4033039007168067
None,0.40168325207568994
None,0.40357235381286155
None,0.4081672782266299
None,0.41375624156889795
None,0.4182897955152176
None,0.4200681895190714
None,0.4183160055393843
None,0.4134496060124688
None,0.4069444350226991
None,0.4008432625297976
None,0.39706814480861324
None,0.3967669182764503
None,0.3999158212536028
None,0.4053155674404051
None,0.41098649927377784
None,0.4148333205074382
None,0.41535702627409654
None,0.41217295856286024
None,0.40615665103727777
None,0.3991630670954553
None,0.3934087971094131
None,0.39072228760988137
None,0.3919147553443877
None,0.3964870895573517
None,0.40277727133398566
None,0.40850513382065745
None,0.41153612570883086
None,0.4106090223174122
None,0.4057810137229152
None,0.3984356012990783
None,0.39084430054259234
None,0.38542379549795586
None,0.3839350347848405
None,0.3868936867259859
None,0.39339345894981564
None,0.4014067185843872
None,0.4084660295137435
None,0.41249978168952905
None,0.41253969506606203
None,0.4090575854729934
None,0.40381145783655265
None,0.39924645922223423
None,0.39764899572149776
None,0.40034023508275046
None,0.4071871769022836
None,0.4166063516290029
None,0.42607018320777723
None,0.4329539891061165
None,0.4354409175998011
None,0.43317509298091267
None,0.4274312836684425
None,0.42072856291808747
None,0.41600363125283313
None,0.41561348878003634
None,0.4205037050378512
None,0.42983255900827405
None,0.44119514509281166
None,0.4513917406489273
None,0.45749736427822535
None,0.4578783500128223
None,0.4528069736619275
None,0.4444488039259196
None,0.43620182798252205
None,0.43158545469119275
None,0.43303802048901185
None,0.4410273178206329
None,0.4537902393148085
None,0.4678193614202299
None,0.4789681709567827
None,0.4838328636357936
None,0.4809596637485517
None,0.47146289682811743
None,0.4588145966312131
None,0.44782910739292275
None,0.4431331462553575
None,0.4475956690008029
None,0.46122894623714816
None,0.48094419181221815
None,0.5012865398958356
None,0.5159634410006357
None,0.5197158655546585
None,0.5099502958679369
None,0.4875991853798744
None,0.45690009275008825
None,0.42411533268491836
None,0.39555386163697903
None,0.37549788186203864
None,0.3646980947953995
None,0.359956705271442
None,0.35500264142804017
None,0.34246959000716415
None,0.316432662330656
None,0.274754207082195
None,0.22050190125598207
None,0.1619372480319699
None,0.1109675559943786
None,0.08039734555482789
None,0.08067690563847163
None,0.11701857083991575
None,0.1876808594501115
None,0.28392271557976984
None,0.391686653084166
None,0.49460502275033374
None,0.5775686843218005
None,0.629951251746498
None,0.6476839392520916
None,0.6336942866661831
None,0.5966644300606675
None,0.5485057168370663
None,0.501264449289701
None,0.4642847824848113
None,0.4423368079681946
None,0.4351136635856284
None,0.43810497457039704
None,0.4444807651047762
None,0.44737354524217166
None,0.4418883609016228
None,0.4263055667163207
None,0.4022175735803268
None,0.3736696575944491
None,0.3456572660558995
None,0.3224891883367326
None,0.3065205294832175
None,0.2976050841085741
None,0.2933702296238784
None,0.290159301612842
None,0.28429512110815075
None,0.273247001695595
None,0.2563453583980789
None,0.2348547637790394
None,0.21142955158127305
None,0.18916701413701595
None,0.170584361897061
None,0.1568477131020142
None,0.14748083695759553
None,0.14061598952488125
None,0.13367456683082332
None,0.12423653409220269
None,0.11081213636145419
None,0.0932764948508199
None,0.07284716357471294
None,0.05163499667903614
None,0.03193103720555329
None,0.015466329125792613
None,0.0028778394319577765
None,-0.006462241792153882
None,-0.01421685919864245
None,-0.02254192883988285
None,-0.033409942254526044
None,-0.048008099982448475
None,-0.0663848053922582
None,-0.08743320546978761
None,-0.10919475863603752
None,-0.1293733883538191
None,-0.145898818562437
None,-0.15737867976319556
None,-0.16332794900664338
None,-0.16414173716386857
None,-0.1608566558213351
None,-0.15480214276329932
None,-0.14726099198430728
None,-0.13923640937317933
None,-0.13137269218874334
None,-0.12401773872265168
None,-0.11736864459749367
None,-0.11162130026084079
None,-0.10705546811852516
None,-0.10402158797334847
None,-0.10283995876825963
None,-0.10366009232818837
None,-0.10634474188590676
None,-0.11043424010583246
None,-0.11521660193268148
None,-0.11988905375150029
None,-0.12376194056031548
None,-0.12643877514597412
None,-0.12791244897822257
None,-0.12854488765923913
None,-0.1289360124385578
None,-0.12972436637975615
None,-0.13138377372531398
None,-0.13408071529342339
None,-0.13763601577052298
None,-0.14159944162828433
None,-0.1454088641640208
None,-0.14857904296082047
None,-0.15085733073240878
None,-0.15229667919547152
None,-0.15322525740525772
None,-0.15412671166613245
None,-0.15547395441927453
None,-0.15757305785226788
None,-0.16046837210251602
None,-0.16393787682535751
None,-0.1675769075274798
None,-0.1709392784837138
None,-0.1736869977303877
None,-0.17569870741086605
None,-0.1771024252025162
None,-0.17822441634295852
None,-0.17947404064269132
None,-0.18120489315803215
None,-0.18359900996597928
None,-0.18661171057752432
None,-0.18999337325253404
None,-0.1933785089825089
None,-0.19641060147552586
None,-0.19886037354295036
None,-0.20069860232870773
None,-0.20210073171283763
None,-0.20338362712215155
None,-0.20489710773461214
None,-0.2069071177173154
None,-0.20950916967153652
None,-0.212599808240926
None,-0.2159142096441477
None,-0.21911627059346836
None,-0.2219107463023117
None,-0.2241404537289044
None,-0.2258370952380769
None,-0.22720979215289575
None,-0.22857573503257625
None,-0.23025587770474112
None,-0.2324695004347793
None,-0.2352614812314494
None,-0.238485477326195
None,-0.24184847204477433
None,-0.2450029249371681
None,-0.24765800669609322
None,-0.24967550719113585
None,-0.25112056860342985
None,-0.25225082785125896
None,-0.2534456819731664
None,-0.25509480382656724
None,-0.2574767214048169
None,-0.26066106192774163
None,-0.26446144874952116
None,-0.2684521969761459
None,-0.2720449682498794
None,-0.27460615777132164
None,-0.27558603408207594
None,-0.27462879950340086
None,-0.2716387851969827
None,-0.2667898434527579
None,-0.26047919379362744
None,-0.2532397433515746
None,-0.24563317649088237
None,-0.2381482916278906
None,-0.231125280830021
None,-0.2247185296027024
None,-0.21890058604745308
None,-0.21350085280396983
None,-0.20826633543788203
None,-0.20292942307235676
None,-0.19726900690837823
None,-0.19115516601606516
None,-0.18457262491721607
None,-0.1776227553370665
None,-0.1705071032600008
None,-0.16349701963930688
None,-0.15689433029180522
None,-0.15098780283356067
None,-0.14601011212963128
None,-0.14210035187959588
None,-0.13927765139686812
None,-0.1374314748148998
None,-0.13633293247912878
None,-0.13566844046592844
None,-0.13509248021306242
None,-0.13429096351945494
None,-0.13304233343928507
None,-0.13126172425264643
None,-0.1290155138122884
None,-0.12649967008654828
None,-0.12398434723890726
None,-0.1217369464282541
None,-0.11994339289804559
None,-0.1186499893801524
None,-0.11774435091232989
None,-0.11698393596346825
None,-0.11606692432845565
None,-0.11472655756074307
None,-0.11282092354772084
None,-0.11038899223649995
None,-0.10765178499954889
None,-0.10495331106415902
None,-0.10265505942648799
None,-0.10101451021110437
None,-0.10008658012311386
None,-0.0996834469961276
None,-0.0994126187862191
None,-0.09878920226723499
None,-0.0973930394133687
None,-0.09502290985892316
None,-0.09179522660979074
None,-0.08814674124161455
None,-0.08472772046626154
None,-0.0822067755201135
None,-0.08104060869733888
None,-0.08128066385599741
None,-0.0824864199617962
None,-0.0837901232481531
None,-0.08411543192139492
None,-0.08250413088797398
None,-0.07846521496196152
None,-0.07224251492169675
None,-0.06490850025782965
None,-0.058232431461196825
None,-0.05433122893752443
None,-0.0551750802189433
None,-0.062068357388926916
None,-0.07524437629369789
None,-0.09369237468811206
None,-0.11528003863145243
None,-0.1371586278568481
None,-0.1563608763623145
None,-0.17044623169437043
None,-0.17803033002779
None,-0.17906226359203528
None,-0.17477799337778008
None,-0.16734383699938446
None,-0.159286565119
None,-0.15286292518302663
None,-0.14953529245547345
None,-0.14968762861401877
None,-0.1526464127301126
None,-0.15698484264317789
None,-0.16101037582416508
None,-0.16328803867308975
None,-0.16304814213537785
None,-0.1603672692267767
None,-0.15608277298255369
None,-0.15148161211681524
None,-0.14786988025813652
None,-0.14616060249172777
None,-0.1466058260330107
None,-0.14874946620620186
None,-0.151606049381928
None,-0.15399999357005723
None,-0.1549521747474046
None,-0.1539895075287713
None,-0.1512815684120653
None,-0.1475660040968169
None,-0.14389269002427382
None,-0.14127354903818728
None,-0.1403528647024152
None,-0.14120365485687833
None,-0.14331299919194504
None,-0.14575744976421676
None,-0.14750886124572646
None,-0.1477704743167125
None,-0.14623529818861294
None,-0.14318549164245126
None,-0.1394032503442789
None,-0.13592360282637228
None,-0.1337083002829334
None,-0.1333425333067007
None,-0.13484621226426804
None,-0.13765328086559947
None,-0.14075914918253413
None,-0.1429853335434897
None,-0.14327780994569134
None,-0.14095083948531634
None,-0.13581109141787953
None,-0.12813871311709352
None,-0.11854785048686645
None,-0.10778376005244276
None,-0.09652644516391709
None,-0.0852590753145155
None,-0.07422924391516783
None,-0.06349444696803289
None,-0.053013724295812165
None,-0.042735595148602985
None,-0.03264167907446373
None,-0.022731099459741656
None,-0.012962070618437125
None,-0.003190985107288046
None,0.006844379600322807
None,0.017465760503967913
None,0.02891893511788857
None,0.041197674378897646
None,0.05388995714488249
None,0.06611526170779547
None,0.0766018287453806
None,0.08391132727319076
None,0.08676797783536248
None,0.08440685626124081
None,0.07683742843969256
None,0.06493208180910004
None,0.05029390860034401
None,0.03492119036170985
None,0.02074883681633542
None,0.009189280721645909
None,0.0008023860194500456
None,-0.004808271232892016
None,-0.008838546888698957
None,-0.012907761167057896
None,-0.018570225325388358
None,-0.02685510272272394
None,-0.0379676016807605
None,-0.0512363804469648
None,-0.06531809560306502
None,-0.07859293576419125
None,-0.08962859531372837
None,-0.09757190151628606
None,-0.10235268126889038
None,-0.10464515378272794
None,-0.10560873805301879
None,-0.10649830935093563
None,-0.10827213403913227
None,-0.11132221592497467
None,-0.11540835004506289
None,-0.11980841521318628
None,-0.12362602833479405
None,-0.12614597655666818
None,-0.12711423384634704
None,-0.12684697167101736
None,-0.1261323131943632
None,-0.1259597339053052
None,-0.12717118244653208
None,-0.130155367382204
None,-0.13469295146278346
None,-0.1400099822073367
None,-0.1450263985063731
None,-0.14871935178079213
None,-0.15047994368858983
None,-0.15034101538303546
None,-0.14899386982448945
None,-0.14758064788512207
None,-0.14732420614944305
None,-0.1491139706198613
None,-0.15318518962938063
None,-0.1590030793610692
None,-0.16539986246582783
None,-0.17093134215584116
None,-0.17434634327777312
None,-0.1750209696582872
None,-0.17321433219280155
None,-0.170052960894744
None,-0.16723276329974798
None,-0.16651530534592132
None,-0.1691621571055052
None,-0.17547594113263784
None,-0.18459112135097583
None,-0.19458842652195502
None,-0.20291435746051537
None,-0.20699884047492492
None,-0.20490590801116396
None,-0.19584135451927706
None,-0.18038053739846957
None,-0.1603569639754346
None,-0.13844512096130182
None,-0.11755230192711903
None,-0.1001812078794241
None,-0.08792576100882067
None,-0.08121866968303862
None,-0.07937537787100195
None,-0.08089760838914263
None,-0.08393416867758645
None,-0.08676441925233523
None,-0.0881774209927358
None,-0.08766185121549719
None,-0.08538327335734477
None,-0.08198678025315584
None,-0.07830663685316118
None,-0.07507945942660307
None,-0.07274242027338282
None,-0.0713608364869605
None,-0.07068406277273184
None,-0.07028972789275158
None,-0.06975525350361694
None,-0.06879667704642714
None,-0.06733493122135856
None,-0.06547999822931681
None,-0.0634525411118504
None,-0.06148111138916354
None,-0.05971587671708302
None,-0.058187894016599094
None,-0.05682215381724346
None,-0.055491327749886146
None,-0.05408311660952191
None,-0.052551769883841824
None,-0.05093355901253661
None,-0.04932235280202893
None,-0.04781824016022335
None,-0.04647289756491659
None,-0.04525623333725308
None,-0.04405978102714604
None,-0.04273710759213067
None,-0.04116611034992328
None,-0.039308421365028316
None,-0.037240932737816854
None,-0.0351438951049339
None,-0.03324577995982001
None,-0.03174149382739609
None,-0.030711683170387243
None,-0.03007268644829179
None,-0.029578315862062016
None,-0.028878720682428093
None,-0.027623284400867556
None,-0.02557979460556066
None,-0.022735725122013262
None,-0.019351362473100736
None,-0.015947366294454063
None,-0.013227099992975328
None,-0.011951304760373843
None,-0.012794470569715262
None,-0.016215602326497887
None,-0.02237074451678382
None,-0.031082931560431754
None,-0.041871070057788166
None,-0.05402671788685755
None,-0.06671978729675826
None,-0.07911198658283661
None,-0.09045955738072001
None,-0.10019252157771931
None,-0.10796387890405984
None,-0.11366725185865714
None,-0.11742472629401013
None,-0.11954851498950277
None,-0.12048156005646787
None,-0.12072411265045215
None,-0.12075578679159495
None,-0.1209647969196531
None,-0.12159671619129171
None,-0.122732905169789
None,-0.12430335723468557
None,-0.12613094708853456
None,-0.1279959915135045
None,-0.12970424056807078
None,-0.1311401332430473
None,-0.13229129234427323
None,-0.1332389005860518
None,-0.13411921419062817
None,-0.13507056250315613
None,-0.13618458878575396
None,-0.13747852480776687
None,-0.13889746226287125
None,-0.14034451620333654
None,-0.14172637538736602
None,-0.1429958158295096
None,-0.14417363332965194
None,-0.1453400251588333
None,-0.1465971278940361
None,-0.1480159665492412
None,-0.14958811986692644
None,-0.1512020717181975
None,-0.1526562432523377
None,-0.15370768097087634
None,-0.15414192952610278
None,-0.15384075779140458
None,-0.15282368839971516
None,-0.15124740132015066
None,-0.14936147369579203
None,-0.147434542267925
None,-0.14567607838654217
None,-0.1441811987938782
None,-0.1429180562521731
None,-0.14176186337644386
None,-0.14056200953100906
None,-0.1392156433802221
None,-0.13771778447380745
None,-0.136166343957161
None,-0.1347178695798791
None,-0.13351017101473286
None,-0.1325834088891546
None,-0.1318351844998429
None,-0.13103496326050762
None,-0.12990136948177966
None,-0.12821983395049977
None,-0.12595753680247432
None,-0.12332634031175509
None,-0.12075680790660114
None,-0.11877528333779219
None,-0.11781272237128322
None,-0.11800586920854257
None,-0.11906591631478398
None,-0.12027910820445671
None,-0.1206679923665997
None,-0.1192902190385971
None,-0.11559972574485672
None,-0.10976063808920981
None,-0.10280127893633975
None,-0.096529347716512
None,-0.09319308989988655
None,-0.09495005739307313
None,-0.1032718472762566
None,-0.1184479652901385
None,-0.13934080744426994
None,-0.16348602977055685
None,-0.18754204792050727
None,-0.20799394599444576
None,-0.2219396111986205
None,-0.22775371135210465
None,-0.2254500529647837
None,-0.21664010436490586
None,-0.204094339539517
None,-0.19102265048876252
None,-0.18026835003490016
None,-0.17363377511609168
None,-0.17151664111496642
None,-0.17294604928541188
None,-0.17599185579897628
None,-0.1784150480129168
None,-0.1783612377398284
None,-0.1748934981105717
None,-0.16821552100143033
None,-0.1595340043299865
None,-0.1506198350646005
None,-0.14321701993194952
None,-0.1384894538144935
None,-0.1366768677831923
None,-0.13705983920511142
None,-0.13823309937860545
None,-0.1385888139829174
None,-0.13684776193889558
None,-0.13246586004837835
None,-0.12578844203302406
None,-0.11790952950699468
None,-0.11028995472608169
None,-0.10426522748280781
None,-0.10060694512123737
None,-0.0992804679504518
None,-0.09947433768279912
None,-0.0998862200152128
None,-0.09916603473798812
None,-0.09636685471818243
None,-0.09125404735874118
None,-0.08437233283166654
None,-0.07685207698089151
None,-0.0700228755796754
None,-0.06496560073900452
None,-0.06215295781200374
None,-0.06129746413664981
None,-0.06145543998466722
None,-0.06134980948150294
None,-0.059801880493139434
None,-0.056126836434098944
None,-0.05036091638787134
None,-0.04324540543494649
None,-0.03597426324453383
None,-0.02979110647686867
None,-0.025571069107695223
None,-0.023527383390499323
None,-0.02314019362147904
None,-0.023330523010909626
None,-0.022820511752498735
None,-0.020559336087146707
None,-0.016073046052018262
None,-0.009622726002070266
None,-0.0021198582817458923
None,0.00517119788663181
None,0.011043254974184576
None,0.014732086399064065
None,0.016150662514742554
None,0.01589642367839995
None,0.015032762191685102
None,0.01472131749525664
None,0.015830688843259274
None,0.018653496844766037
None,0.0228255881173033
None,0.027471757042242223
None,0.031525296412826045
None,0.03411007153626942
None,0.03485336579609866
None,0.03402220257445525
None,0.03243672037121206
None,0.031190670698494287
None,0.031275186193730965
None,0.033235174146930495
None,0.03697675199140479
None,0.04179276920015699
None,0.04659909432850416
None,0.05030224712177908
None,0.05217365072793539
None,0.05210275045991506
None,0.050641671578132874
None,0.04882441646462864
None,0.047820102388364025
None,0.048536514094508404
None,0.05130797328303058
None,0.05577402544423732
None,0.06099179126516906
None,0.06574634524346576
None,0.06895657209526312
None,0.07004120761222432
None,0.06912235306650394
None,0.06699759055233576
None,0.06488895336077771
None,0.0640515726682877
None,0.0653717837983765
None,0.0690880180742376
None,0.07472668445234835
None,0.08127322459923188
None,0.08751977468865396
None,0.09247184330692687
None,0.09567696513037002
None,0.09736496913766479
None,0.09835334901014611
None,0.09975076467666466
None,0.10256015159378025
None,0.1073171771914429
None,0.11388823768407792
None,0.12149860186364762
None,0.12898360075205526
None,0.1351800051533641
None,0.13932641088103925
None,0.14133690772372381
None,0.1418532559184434
None,0.1420537253388591
None,0.1432774483000477
None,0.14658475809411373
None,0.15239603573029115
None,0.16032674148269044
None,0.16927282570073188
None,0.17771964384117211
None,0.18417562690658337
None,0.1875928605595901
None,0.18764296009254186
None,0.18476563166625123
None,0.17998238323455454
None,0.1745438507596566
None,0.16953102418972735
None,0.1655415900370807
None,0.16255984015580952
None,0.16004396928437267
None,0.15719041936472644
None,0.15327637713744072
None,0.14795804883843092
None,0.14142117997172102
None,0.134334219785918
None,0.12762445933273878
None,0.12215910964952412
None,0.11844550371609587
None,0.11645663837631329
None,0.11564331939897392
None,0.1151281805994251
None,0.11401292474459
None,0.11169053261089797
None,0.10805261807294711
None,0.10351902684935765
None,0.09887925738097571
None,0.09500151069490716
None,0.09251201758438089
None,0.09155831654199033
None,0.09174135710833525
None,0.09224252570255752
None,0.09210327166127315
None,0.09056077227139753
None,0.08732207632733968
None,0.08267905656117104
